iter	Passed	Remaining
1663	39296	433013
1664	39317	432963
1665	39346	433000
1666	39372	433003
1667	39396	432980
1668	39421	432970
1669	39445	432958
1670	39471	432955
1671	39494	432926
1672	39517	432901
1673	39538	432849
1674	39562	432830
1675	39587	432820
1676	39609	432775
1677	39630	432724
1678	39653	432698
1679	39677	432670
1680	39698	432626
1681	39721	432595
1682	39743	432549
1683	39765	432504
1684	39787	432465
1685	39806	432394
1686	39828	432350
1687	39847	432281
1688	39867	432220
1689	39889	432179
1690	39913	432151
1691	39934	432107
1692	39953	432032
1693	39974	431979
1694	39996	431943
1695	40018	431893
1696	40042	431877
1697	40062	431818
1698	40084	431777
1699	40105	431723
1700	40128	431697
1701	40148	431634
1702	40169	431583
1703	40191	431538
1704	40213	431502
1705	40235	431462
1706	40259	431434
1707	40279	431376
1708	40301	431331
1709	40324	431307
1710	40346	431269
1711	40368	431228
1712	40390	431188
1713	40411	431138
1714	40433	431095
1715	40455	431056
1716	40478	431023
1717	40501	430998
1718	40525	430979
1719	40547	430933
1720	40571	430918
1721	40596	430902
1722	40616	430844
1723	40642	430851
1724	40665	430819
1725	40689	430803
1726	40712	430768
1727	40734	430732
1728	40758	430707
1729	40782	430690
1730	40805	430657
1731	40829	430642
1732	40854	430630
1733	40877	430608
1734	40919	430780
1735	40948	430810
1736	40972	430786
1737	40999	430802
1738	41026	430811
1739	41052	430817
1740	41078	430818
1741	41101	430789
1742	41124	430757
1743	41150	430753
1744	41174	430741
1745	41196	430698
1746	41217	430651
1747	41237	430583
1748	41255	430503
1749	41274	430434
1750	41293	430363
1751	41312	430294
1752	41333	430243
1753	41355	430200
1754	41375	430143
1755	41397	430104
1756	41419	430060
1757	41441	430021
1758	41463	429979
1759	41484	429926
1760	41501	429839
1761	41540	429974
1762	41558	429889
1763	41581	429861
1764	41601	429808
1765	41626	429790
1766	41647	429748
1767	41670	429714
1768	41692	429680
1769	41709	429582
1770	41730	429529
1771	41749	429462
1772	41771	429426
1773	41791	429361
1774	41811	429307
1775	41832	429255
1776	41869	429367
1777	41895	429369
1778	41925	429409
1779	41947	429373
1780	41969	429333
1781	41990	429284
1782	42012	429245
1783	42032	429188
1784	42052	429119
1785	42073	429069
1786	42097	429053
1787	42115	428977
1788	42135	428912
1789	42156	428869
1790	42175	428800
1791	42194	428731
1792	42215	428674
1793	42234	428609
1794	42255	428553
1795	42276	428513
1796	42294	428432
1797	42317	428396
1798	42337	428336
1799	42358	428293
1800	42379	428245
1801	42410	428294
1802	42432	428254
1803	42453	428209
1804	42474	428152
1805	42493	428092
1806	42517	428072
1807	42538	428024
1808	42560	427984
1809	42581	427931
1810	42602	427879
1811	42624	427840
1812	42649	427832
1813	42671	427794
1814	42692	427744
1815	42710	427674
1816	42727	427583
1817	42749	427541
1818	42769	427478
1819	42786	427395
1820	42806	427340
1821	42827	427290
1822	42849	427254
1823	42869	427188
1824	42889	427131
1825	42908	427068
1826	42931	427033
1827	42953	426997
1828	42972	426925
1829	42993	426878
1830	43014	426831
1831	43036	426793
1832	43056	426738
1833	43076	426678
1834	43097	426628
1835	43117	426572
1836	43138	426525
1837	43161	426493
1838	43184	426470
1839	43205	426423
1840	43226	426375
1841	43247	426324
1842	43267	426265
1843	43288	426217
1844	43309	426167
1845	43330	426125
1846	43352	426083
1847	43373	426040
1848	43395	425994
1849	43416	425952
1850	43438	425910
1851	43457	425841
1852	43476	425775
1853	43497	425728
1854	43519	425697
1855	43541	425659
1856	43565	425640
1857	43588	425608
1858	43609	425560
1859	43630	425516
1860	43649	425451
1861	43670	425400
1862	43695	425387
1863	43716	425348
1864	43738	425306
1865	43757	425239
1866	43778	425192
1867	43799	425144
1868	43816	425062
1869	43839	425029
1870	43859	424979
1871	43881	424935
1872	43901	424879
1873	43922	424833
1874	43943	424785
1875	43963	424735
1876	43984	424685
1877	44006	424646
1878	44026	424587
1879	44046	424536
1880	44068	424495
1881	44089	424453
1882	44111	424409
1883	44133	424371
1884	44154	424330
1885	44176	424295
1886	44198	424255
1887	44222	424236
1888	44241	424171
1889	44261	424113
1890	44283	424078
1891	44304	424032
1892	44324	423976
1893	44345	423931
1894	44370	423915
1895	44387	423834
1896	44405	423757
1897	44426	423714
1898	44446	423654
1899	44467	423612
1900	44488	423566
1901	44509	423518
1902	44531	423485
1903	44552	423434
1904	44573	423388
1905	44595	423351
1906	44616	423305
1907	44642	423307
1908	44663	423263
1909	44686	423234
1910	44707	423192
1911	44727	423137
1912	44748	423086
1913	44770	423051
1914	44789	422986
1915	44811	422945
1916	44833	422908
1917	44854	422864
1918	44875	422817
1919	44895	422769
1920	44915	422711
1921	44936	422663
1922	44957	422617
1923	44980	422591
1924	45001	422546
1925	45021	422495
1926	45042	422449
1927	45061	422379
1928	45081	422329
1929	45101	422273
1930	45123	422234
1931	45143	422184
1932	45165	422144
1933	45187	422104
1934	45208	422065
1935	45228	422007
1936	45254	422009
1937	45275	421962
1938	45298	421933
1939	45322	421916
1940	45343	421871
1941	45362	421805
1942	45384	421777
1943	45405	421729
1944	45425	421675
1945	45442	421595
1946	45460	421521
1947	45482	421483
1948	45500	421415
1949	45522	421378
1950	45544	421340
1951	45565	421293
1952	45587	421257
1953	45608	421215
1954	45629	421172
1955	45651	421130
1956	45674	421106
1957	45697	421077
1958	45719	421047
1959	45742	421021
1960	45765	420989
1961	45785	420940
1962	45808	420910
1963	45827	420846
1964	45848	420805
1965	45865	420723
1966	45887	420689
1967	45906	420623
1968	45926	420569
1969	45943	420492
1970	45965	420454
1971	45987	420417
1972	46008	420375
1973	46026	420302
1974	46044	420227
1975	46065	420188
1976	46089	420163
1977	46107	420098
1978	46128	420052
1979	46150	420018
1980	46173	419988
1981	46195	419954
1982	46216	419908
1983	46238	419873
1984	46260	419841
1985	46281	419795
1986	46297	419705
1987	46318	419658
1988	46344	419661
1989	46361	419585
1990	46383	419544
1991	46404	419504
1992	46424	419449
1993	46444	419395
1994	46465	419353
1995	46484	419296
1996	46505	419245
1997	46527	419209
1998	46546	419153
1999	46568	419120
2000	46589	419071
2001	46610	419027
2002	46630	418972
2003	46652	418941
2004	46675	418914
2005	46694	418849
2006	46714	418801
2007	46735	418758
2008	46754	418695
2009	46773	418635
2010	46796	418606
2011	46817	418567
2012	46836	418506
2013	46856	418447
2014	46876	418398
2015	46894	418329
2016	46915	418288
2017	46936	418242
2018	46955	418180
2019	46976	418133
2020	46996	418081
2021	47018	418047
2022	47038	417996
2023	47056	417930
2024	47079	417901
2025	47100	417857
2026	47121	417812
2027	47141	417769
2028	47165	417750
2029	47184	417687
2030	47205	417641
2031	47240	417724
2032	47260	417675
2033	47281	417627
2034	47303	417592
2035	47324	417549
2036	47345	417508
2037	47366	417470
2038	47390	417448
2039	47411	417404
2040	47433	417373
2041	47450	417293
2042	47472	417259
2043	47492	417210
2044	47513	417165
2045	47531	417100
2046	47551	417049
2047	47574	417020
2048	47602	417039
2049	47625	417010
2050	47646	416966
2051	47666	416917
2052	47687	416875
2053	47708	416832
2054	47729	416793
2055	47750	416750
2056	47772	416710
2057	47792	416663
2058	47814	416626
2059	47831	416555
2060	47850	416490
2061	47872	416458
2062	47893	416412
2063	47914	416375
2064	47936	416338
2065	47955	416277
2066	47975	416230
2067	47995	416175
2068	48012	416104
2069	48030	416035
2070	48066	416120
2071	48087	416075
2072	48108	416032
2073	48129	415993
2074	48150	415952
2075	48171	415904
2076	48191	415859
2077	48213	415819
2078	48234	415784
2079	48254	415733
2080	48276	415695
2081	48297	415655
2082	48319	415617
2083	48339	415571
2084	48359	415520
2085	48380	415482
2086	48421	415608
2087	48441	415554
2088	48462	415515
2089	48479	415442
2090	48500	415398
2091	48518	415325
2092	48535	415256
2093	48557	415216
2094	48579	415190
2095	48599	415135
2096	48619	415087
2097	48641	415055
2098	48665	415034
2099	48686	414995
2100	48706	414948
2101	48725	414885
2102	48746	414844
2103	48766	414795
2104	48786	414741
2105	48808	414706
2106	48827	414651
2107	48848	414606
2108	48868	414562
2109	48890	414524
2110	48913	414500
2111	48935	414466
2112	48955	414422
2113	48976	414375
2114	48996	414328
2115	49017	414287
2116	49040	414260
2117	49061	414219
2118	49082	414177
2119	49102	414127
2120	49119	414057
2121	49141	414020
2122	49165	414002
2123	49187	413971
2124	49206	413910
2125	49223	413842
2126	49242	413783
2127	49265	413753
2128	49287	413719
2129	49309	413692
2130	49332	413664
2131	49354	413632
2132	49375	413588
2133	49395	413542
2134	49420	413534
2135	49442	413498
2136	49467	413494
2137	49491	413476
2138	49512	413437
2139	49535	413409
2140	49559	413401
2141	49583	413381
2142	49608	413371
2143	49633	413366
2144	49658	413359
2145	49683	413348
2146	49704	413310
2147	49731	413318
2148	49754	413295
2149	49781	413303
2150	49806	413296
2151	49831	413285
2152	49859	413302
2153	49885	413303
2154	49910	413295
2155	49935	413290
2156	49964	413309
2157	49988	413296
2158	50014	413297
2159	50042	413311
2160	50068	413315
2161	50094	413310
2162	50115	413272
2163	50143	413290
2164	50168	413281
2165	50202	413345
2166	50234	413397
2167	50258	413384
2168	50281	413357
2169	50302	413317
2170	50323	413276
2171	50348	413265
2172	50373	413256
2173	50394	413214
2174	50421	413228
2175	50450	413246
2176	50473	413227
2177	50496	413196
2178	50520	413178
2179	50544	413167
2180	50568	413152
2181	50593	413141
2182	50618	413136
2183	50643	413123
2184	50666	413104
2185	50692	413098
2186	50713	413060
2187	50736	413031
2188	50756	412988
2189	50778	412948
2190	50799	412911
2191	50820	412868
2192	50843	412848
2193	50866	412818
2194	50887	412782
2195	50908	412742
2196	50929	412697
2197	50948	412641
2198	50966	412578
2199	50989	412552
2200	51013	412533
2201	51051	412631
2202	51074	412610
2203	51099	412600
2204	51124	412591
2205	51150	412585
2206	51175	412584
2207	51198	412555
2208	51220	412520
2209	51241	412485
2210	51260	412429
2211	51279	412370
2212	51301	412337
2213	51327	412332
2214	51348	412292
2215	51370	412263
2216	51392	412228
2217	51413	412189
2218	51434	412151
2219	51458	412132
2220	51482	412111
2221	51505	412087
2222	51530	412078
2223	51553	412055
2224	51575	412023
2225	51595	411975
2226	51616	411932
2227	51638	411899
2228	51658	411857
2229	51678	411804
2230	51697	411747
2231	51719	411713
2232	51742	411694
2233	51764	411661
2234	51783	411602
2235	51805	411569
2236	51827	411539
2237	51850	411517
2238	51872	411479
2239	51895	411456
2240	51917	411428
2241	51936	411368
2242	51957	411331
2243	51976	411269
2244	51996	411224
2245	52015	411168
2246	52037	411135
2247	52060	411108
2248	52078	411046
2249	52098	411000
2250	52121	410973
2251	52142	410931
2252	52162	410888
2253	52183	410849
2254	52203	410799
2255	52226	410771
2256	52248	410745
2257	52269	410706
2258	52290	410658
2259	52308	410600
2260	52327	410543
2261	52349	410507
2262	52370	410469
2263	52389	410414
2264	52410	410377
2265	52432	410345
2266	52456	410325
2267	52476	410280
2268	52497	410240
2269	52517	410188
2270	52536	410132
2271	52557	410098
2272	52578	410057
2273	52599	410020
2274	52620	409978
2275	52642	409942
2276	52664	409913
2277	52685	409873
2278	52708	409846
2279	52728	409802
2280	52748	409751
2281	52768	409708
2282	52789	409669
2283	52811	409636
2284	52833	409600
2285	52851	409541
2286	52869	409482
2287	52891	409449
2288	52913	409413
2289	52933	409366
2290	52955	409338
2291	52974	409283
2292	52996	409249
2293	53017	409213
2294	53037	409162
2295	53058	409122
2296	53078	409078
2297	53095	409008
2298	53115	408959
2299	53147	409007
2300	53169	408975
2301	53191	408940
2302	53210	408889
2303	53231	408850
2304	53252	408810
2305	53274	408776
2306	53294	408726
2307	53316	408699
2308	53338	408664
2309	53357	408615
2310	53378	408574
2311	53399	408535
2312	53420	408492
2313	53440	408446
2314	53462	408413
2315	53484	408386
2316	53506	408357
2317	53530	408335
2318	53551	408297
2319	53571	408252
2320	53590	408199
2321	53609	408146
2322	53632	408118
2323	53655	408095
2324	53676	408053
2325	53695	408003
2326	53713	407943
2327	53735	407909
2328	53757	407875
2329	53775	407819
2330	53798	407789
2331	53819	407751
2332	53836	407685
2333	53855	407633
2334	53876	407589
2335	53896	407544
2336	53912	407471
2337	53934	407436
2338	53956	407409
2339	53979	407381
2340	54001	407350
2341	54020	407296
2342	54040	407252
2343	54060	407209
2344	54081	407170
2345	54103	407133
2346	54124	407094
2347	54144	407055
2348	54165	407014
2349	54186	406978
2350	54209	406949
2351	54232	406925
2352	54257	406921
2353	54282	406914
2354	54306	406898
2355	54330	406878
2356	54353	406857
2357	54379	406852
2358	54406	406857
2359	54430	406841
2360	54456	406846
2361	54478	406816
2362	54500	406785
2363	54524	406763
2364	54543	406715
2365	54564	406677
2366	54587	406649
2367	54608	406608
2368	54627	406558
2369	54648	406520
2370	54672	406501
2371	54696	406485
2372	54724	406499
2373	54751	406505
2374	54776	406500
2375	54799	406472
2376	54823	406457
2377	54841	406397
2378	54860	406342
2379	54881	406307
2380	54904	406287
2381	54925	406245
2382	54947	406213
2383	54973	406210
2384	55000	406220
2385	55022	406191
2386	55044	406161
2387	55068	406145
2388	55089	406104
2389	55116	406109
2390	55143	406116
2391	55170	406119
2392	55197	406126
2393	55223	406126
2394	55245	406092
2395	55272	406098
2396	55297	406091
2397	55319	406060
2398	55342	406037
2399	55363	405999
2400	55382	405944
2401	55403	405907
2402	55425	405877
2403	55448	405852
2404	55470	405821
2405	55491	405787
2406	55515	405770
2407	55537	405739
2408	55560	405716
2409	55580	405668
2410	55602	405638
2411	55623	405599
2412	55645	405567
2413	55668	405545
2414	55690	405516
2415	55713	405493
2416	55734	405450
2417	55757	405428
2418	55779	405402
2419	55801	405367
2420	55821	405320
2421	55844	405299
2422	55867	405273
2423	55885	405212
2424	55907	405186
2425	55929	405153
2426	55950	405114
2427	55971	405075
2428	55989	405022
2429	56010	404983
2430	56034	404968
2431	56056	404936
2432	56081	404924
2433	56103	404896
2434	56127	404882
2435	56150	404854
2436	56172	404827
2437	56192	404778
2438	56214	404752
2439	56235	404711
2440	56256	404671
2441	56279	404652
2442	56302	404625
2443	56325	404606
2444	56346	404563
2445	56367	404531
2446	56389	404498
2447	56410	404461
2448	56433	404438
2449	56457	404421
2450	56480	404396
2451	56504	404378
2452	56526	404348
2453	56549	404326
2454	56571	404296
2455	56593	404262
2456	56616	404239
2457	56639	404216
2458	56661	404188
2459	56683	404161
2460	56706	404136
2461	56729	404111
2462	56751	404077
2463	56773	404048
2464	56794	404015
2465	56819	404004
2466	56839	403955
2467	56861	403929
2468	56883	403898
2469	56904	403862
2470	56928	403843
2471	56953	403833
2472	56973	403790
2473	56995	403758
2474	57018	403735
2475	57041	403714
2476	57064	403689
2477	57087	403668
2478	57111	403650
2479	57131	403609
2480	57155	403587
2481	57185	403619
2482	57214	403633
2483	57238	403617
2484	57259	403581
2485	57281	403549
2486	57304	403524
2487	57326	403498
2488	57350	403483
2489	57375	403475
2490	57399	403454
2491	57422	403429
2492	57441	403383
2493	57463	403348
2494	57482	403302
2495	57502	403257
2496	57523	403218
2497	57545	403189
2498	57569	403172
2499	57593	403155
2500	57616	403129
2501	57640	403114
2502	57661	403075
2503	57682	403039
2504	57701	402992
2505	57723	402955
2506	57742	402910
2507	57761	402855
2508	57786	402843
2509	57810	402829
2510	57835	402822
2511	57860	402812
2512	57886	402808
2513	57913	402814
2514	57938	402803
2515	57961	402782
2516	57986	402774
2517	58007	402731
2518	58029	402707
2519	58067	402785
2520	58087	402742
2521	58110	402715
2522	58134	402699
2523	58158	402688
2524	58181	402665
2525	58202	402622
2526	58222	402581
2527	58243	402545
2528	58268	402532
2529	58289	402494
2530	58310	402461
2531	58333	402436
2532	58352	402387
2533	58375	402361
2534	58397	402330
2535	58418	402295
2536	58439	402255
2537	58460	402224
2538	58481	402186
2539	58505	402165
2540	58528	402143
2541	58549	402104
2542	58571	402076
2543	58593	402048
2544	58616	402026
2545	58643	402027
2546	58669	402022
2547	58691	401997
2548	58712	401955
2549	58736	401944
2550	58757	401903
2551	58781	401887
2552	58800	401838
2553	58822	401807
2554	58856	401859
2555	58878	401828
2556	58900	401796
2557	58920	401754
2558	58942	401725
2559	58963	401690
2560	58985	401658
2561	59006	401623
2562	59027	401583
2563	59048	401550
2564	59069	401513
2565	59090	401472
2566	59111	401437
2567	59133	401404
2568	59153	401362
2569	59174	401325
2570	59198	401308
2571	59219	401272
2572	59238	401226
2573	59257	401172
2574	59274	401110
2575	59291	401045
2576	59311	401003
2577	59335	400984
2578	59361	400986
2579	59382	400949
2580	59406	400932
2581	59429	400906
2582	59449	400860
2583	59468	400815
2584	59489	400778
2585	59510	400743
2586	59532	400708
2587	59554	400677
2588	59575	400644
2589	59595	400600
2590	59614	400549
2591	59634	400511
2592	59654	400464
2593	59672	400407
2594	59694	400377
2595	59717	400353
2596	59736	400305
2597	59757	400267
2598	59780	400244
2599	59802	400218
2600	59822	400173
2601	59843	400138
2602	59865	400110
2603	59886	400069
2604	59907	400036
2605	59929	400003
2606	59953	399988
2607	59974	399953
2608	59997	399927
2609	60018	399895
2610	60036	399839
2611	60056	399797
2612	60081	399783
2613	60104	399762
2614	60126	399733
2615	60145	399680
2616	60167	399649
2617	60187	399609
2618	60205	399551
2619	60225	399513
2620	60247	399482
2621	60268	399443
2622	60289	399407
2623	60313	399390
2624	60339	399388
2625	60366	399390
2626	60391	399383
2627	60416	399376
2628	60443	399379
2629	60465	399348
2630	60490	399335
2631	60512	399308
2632	60539	399309
2633	60564	399303
2634	60589	399294
2635	60611	399261
2636	60636	399251
2637	60659	399231
2638	60684	399223
2639	60705	399184
2640	60730	399175
2641	60752	399146
2642	60777	399136
2643	60804	399141
2644	60828	399123
2645	60853	399112
2646	60889	399173
2647	60908	399122
2648	60934	399120
2649	60958	399104
2650	60981	399083
2651	61001	399041
2652	61025	399026
2653	61047	398997
2654	61070	398968
2655	61092	398938
2656	61114	398912
2657	61137	398890
2658	61159	398856
2659	61182	398833
2660	61203	398797
2661	61223	398760
2662	61242	398706
2663	61263	398669
2664	61284	398636
2665	61306	398607
2666	61325	398557
2667	61346	398519
2668	61364	398467
2669	61385	398431
2670	61405	398389
2671	61427	398360
2672	61449	398332
2673	61472	398307
2674	61490	398252
2675	61521	398282
2676	61542	398242
2677	61562	398201
2678	61582	398160
2679	61603	398125
2680	61624	398085
2681	61644	398048
2682	61665	398012
2683	61687	397983
2684	61709	397948
2685	61727	397894
2686	61748	397857
2687	61770	397829
2688	61790	397790
2689	61811	397753
2690	61831	397713
2691	61851	397669
2692	61871	397630
2693	61892	397594
2694	61914	397564
2695	61943	397579
2696	61966	397552
2697	61989	397532
2698	62010	397495
2699	62032	397469
2700	62056	397448
2701	62076	397411
2702	62094	397356
2703	62117	397333
2704	62139	397301
2705	62160	397269
2706	62181	397232
2707	62202	397195
2708	62224	397166
2709	62247	397141
2710	62267	397104
2711	62289	397070
2712	62310	397039
2713	62331	397000
2714	62350	396956
2715	62371	396918
2716	62392	396880
2717	62413	396848
2718	62433	396803
2719	62454	396772
2720	62477	396744
2721	62496	396698
2722	62517	396662
2723	62540	396643
2724	62562	396611
2725	62578	396542
2726	62598	396500
2727	62619	396465
2728	62641	396438
2729	62662	396404
2730	62679	396343
2731	62698	396296
2732	62719	396260
2733	62741	396228
2734	62761	396190
2735	62781	396150
2736	62809	396158
2737	62831	396124
2738	62848	396066
2739	62867	396021
2740	62885	395963
2741	62905	395925
2742	62927	395896
2743	62950	395872
2744	62973	395846
2745	62994	395816
2746	63018	395796
2747	63039	395764
2748	63059	395719
2749	63080	395684
2750	63100	395647
2751	63122	395614
2752	63145	395591
2753	63168	395568
2754	63187	395526
2755	63208	395490
2756	63230	395458
2757	63252	395429
2758	63273	395395
2759	63294	395358
2760	63310	395293
2761	63332	395264
2762	63353	395230
2763	63374	395196
2764	63396	395168
2765	63413	395109
2766	63435	395080
2767	63454	395030
2768	63474	394990
2769	63493	394944
2770	63515	394914
2771	63537	394886
2772	63557	394841
2773	63578	394808
2774	63596	394755
2775	63616	394712
2776	63637	394679
2777	63658	394648
2778	63679	394614
2779	63699	394569
2780	63719	394527
2781	63740	394494
2782	63761	394459
2783	63784	394435
2784	63805	394401
2785	63825	394361
2786	63846	394329
2787	63869	394302
2788	63897	394313
2789	63929	394346
2790	63953	394332
2791	63972	394283
2792	63995	394260
2793	64015	394220
2794	64035	394179
2795	64057	394148
2796	64080	394127
2797	64098	394075
2798	64119	394038
2799	64141	394015
2800	64164	393987
2801	64186	393959
2802	64207	393928
2803	64229	393896
2804	64247	393846
2805	64266	393799
2806	64284	393745
2807	64303	393701
2808	64324	393662
2809	64346	393634
2810	64366	393593
2811	64388	393563
2812	64409	393529
2813	64430	393497
2814	64451	393462
2815	64472	393426
2816	64492	393389
2817	64517	393376
2818	64539	393349
2819	64560	393316
2820	64581	393281
2821	64601	393239
2822	64621	393201
2823	64642	393165
2824	64662	393126
2825	64682	393085
2826	64704	393056
2827	64727	393036
2828	64750	393009
2829	64772	392983
2830	64791	392935
2831	64811	392898
2832	64833	392868
2833	64858	392857
2834	64879	392827
2835	64901	392796
2836	64937	392851
2837	64959	392825
2838	64983	392805
2839	65003	392769
2840	65024	392732
2841	65047	392709
2842	65066	392665
2843	65087	392629
2844	65114	392630
2845	65137	392607
2846	65160	392586
2847	65183	392563
2848	65217	392607
2849	65239	392579
2850	65260	392549
2851	65296	392603
2852	65318	392573
2853	65339	392541
2854	65360	392508
2855	65381	392472
2856	65407	392465
2857	65428	392432
2858	65450	392407
2859	65471	392372
2860	65496	392358
2861	65519	392339
2862	65539	392298
2863	65560	392264
2864	65581	392231
2865	65603	392200
2866	65623	392162
2867	65643	392124
2868	65663	392083
2869	65685	392053
2870	65705	392014
2871	65727	391985
2872	65748	391949
2873	65769	391916
2874	65790	391881
2875	65812	391852
2876	65830	391799
2877	65849	391758
2878	65870	391724
2879	65890	391685
2880	65910	391644
2881	65928	391592
2882	65951	391570
2883	65969	391519
2884	65993	391499
2885	66014	391465
2886	66035	391431
2887	66054	391386
2888	66076	391360
2889	66103	391361
2890	66128	391350
2891	66151	391326
2892	66173	391301
2893	66197	391285
2894	66218	391247
2895	66239	391214
2896	66261	391185
2897	66284	391165
2898	66306	391135
2899	66326	391097
2900	66347	391065
2901	66369	391036
2902	66392	391013
2903	66414	390984
2904	66433	390941
2905	66454	390904
2906	66475	390874
2907	66497	390841
2908	66519	390816
2909	66540	390784
2910	66562	390755
2911	66581	390706
2912	66603	390682
2913	66622	390638
2914	66644	390607
2915	66665	390574
2916	66686	390539
2917	66708	390509
2918	66726	390459
2919	66746	390423
2920	66766	390381
2921	66787	390349
2922	66808	390313
2923	66829	390282
2924	66849	390243
2925	66870	390205
2926	66891	390174
2927	66910	390131
2928	66931	390096
2929	66952	390060
2930	66970	390009
2931	66990	389973
2932	67013	389950
2933	67035	389921
2934	67056	389886
2935	67078	389858
2936	67099	389827
2937	67120	389793
2938	67138	389741
2939	67161	389717
2940	67181	389682
2941	67203	389653
2942	67225	389623
2943	67247	389599
2944	67270	389577
2945	67294	389557
2946	67318	389540
2947	67340	389514
2948	67363	389495
2949	67384	389456
2950	67405	389426
2951	67425	389386
2952	67447	389357
2953	67467	389320
2954	67490	389299
2955	67511	389266
2956	67533	389237
2957	67555	389211
2958	67577	389182
2959	67599	389154
2960	67621	389126
2961	67652	389152
2962	67674	389119
2963	67695	389088
2964	67716	389055
2965	67736	389017
2966	67757	388983
2967	67777	388943
2968	67800	388924
2969	67821	388889
2970	67842	388854
2971	67865	388833
2972	67886	388798
2973	67907	388766
2974	67930	388746
2975	67951	388712
2976	67972	388681
2977	67994	388649
2978	68015	388619
2979	68038	388593
2980	68057	388552
2981	68075	388501
2982	68096	388466
2983	68116	388429
2984	68146	388445
2985	68165	388399
2986	68183	388354
2987	68200	388297
2988	68224	388279
2989	68245	388245
2990	68266	388214
2991	68287	388177
2992	68309	388149
2993	68330	388118
2994	68351	388083
2995	68372	388053
2996	68395	388028
2997	68416	387998
2998	68438	387970
2999	68460	387940
3000	68478	387893
3001	68499	387859
3002	68518	387812
3003	68539	387780
3004	68560	387751
3005	68582	387720
3006	68602	387680
3007	68619	387628
3008	68640	387595
3009	68662	387567
3010	68685	387546
3011	68706	387511
3012	68726	387475
3013	68744	387425
3014	68765	387391
3015	68787	387360
3016	68808	387327
3017	68826	387278
3018	68848	387253
3019	68865	387199
3020	68887	387169
3021	68910	387146
3022	68933	387124
3023	68954	387096
3024	68975	387059
3025	68995	387022
3026	69018	386998
3027	69037	386956
3028	69058	386923
3029	69079	386891
3030	69097	386841
3031	69115	386794
3032	69137	386763
3033	69158	386730
3034	69179	386699
3035	69199	386660
3036	69220	386629
3037	69242	386599
3038	69263	386568
3039	69281	386515
3040	69303	386490
3041	69323	386451
3042	69344	386417
3043	69364	386382
3044	69386	386352
3045	69408	386324
3046	69428	386287
3047	69450	386260
3048	69467	386203
3049	69488	386173
3050	69510	386145
3051	69532	386116
3052	69553	386086
3053	69573	386047
3054	69594	386017
3055	69616	385987
3056	69637	385955
3057	69658	385923
3058	69680	385898
3059	69699	385854
3060	69720	385822
3061	69739	385778
3062	69762	385754
3063	69788	385749
3064	69807	385706
3065	69829	385676
3066	69851	385650
3067	69873	385623
3068	69889	385566
3069	69911	385536
3070	69932	385503
3071	69954	385476
3072	69975	385446
3073	69998	385425
3074	70020	385397
3075	70042	385369
3076	70062	385332
3077	70084	385306
3078	70105	385273
3079	70126	385241
3080	70147	385205
3081	70168	385178
3082	70189	385145
3083	70211	385116
3084	70232	385082
3085	70252	385048
3086	70274	385018
3087	70292	384968
3088	70311	384926
3089	70332	384894
3090	70353	384861
3091	70373	384824
3092	70392	384778
3093	70410	384730
3094	70430	384691
3095	70451	384660
3096	70469	384611
3097	70491	384588
3098	70517	384582
3099	70540	384560
3100	70564	384546
3101	70588	384525
3102	70610	384502
3103	70632	384471
3104	70653	384441
3105	70676	384417
3106	70695	384378
3107	70717	384348
3108	70738	384319
3109	70761	384296
3110	70780	384255
3111	70802	384228
3112	70831	384236
3113	70849	384189
3114	70869	384151
3115	70885	384092
3116	70903	384044
3117	70923	384008
3118	70945	383981
3119	70969	383960
3120	70990	383932
3121	71017	383930
3122	71038	383901
3123	71061	383878
3124	71084	383856
3125	71107	383833
3126	71128	383801
3127	71153	383791
3128	71179	383789
3129	71202	383766
3130	71223	383734
3131	71245	383704
3132	71266	383675
3133	71290	383658
3134	71315	383646
3135	71341	383640
3136	71363	383617
3137	71388	383606
3138	71411	383581
3139	71434	383559
3140	71459	383551
3141	71483	383534
3142	71509	383532
3143	71536	383530
3144	71560	383512
3145	71586	383508
3146	71611	383496
3147	71636	383487
3148	71662	383481
3149	71682	383443
3150	71702	383407
3151	71726	383391
3152	71748	383364
3153	71771	383341
3154	71794	383318
3155	71817	383298
3156	71839	383273
3157	71864	383262
3158	71887	383241
3159	71912	383232
3160	71936	383213
3161	71959	383192
3162	71981	383166
3163	72005	383151
3164	72027	383124
3165	72050	383101
3166	72073	383082
3167	72094	383050
3168	72118	383031
3169	72140	383006
3170	72163	382985
3171	72186	382960
3172	72204	382915
3173	72230	382905
3174	72254	382893
3175	72277	382872
3176	72300	382848
3177	72322	382821
3178	72343	382792
3179	72365	382761
3180	72388	382739
3181	72411	382718
3182	72435	382705
3183	72458	382680
3184	72481	382660
3185	72504	382641
3186	72526	382615
3187	72547	382582
3188	72571	382566
3189	72595	382550
3190	72619	382531
3191	72641	382507
3192	72665	382490
3193	72686	382455
3194	72709	382437
3195	72735	382427
3196	72758	382410
3197	72782	382394
3198	72805	382370
3199	72827	382346
3200	72850	382321
3201	72875	382313
3202	72898	382291
3203	72921	382269
3204	72944	382245
3205	72964	382212
3206	72988	382195
3207	73011	382170
3208	73031	382137
3209	73052	382105
3210	73075	382081
3211	73094	382039
3212	73114	382003
3213	73134	381964
3214	73156	381939
3215	73180	381923
3216	73201	381891
